timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603204245504,710,HTTP Request,200,OK,Spike Test 1-95,text,true,,3228,115,73,73,https://blazedemo.com/,708,0,457
1603204245504,757,HTTP Request,200,OK,Spike Test 1-98,text,true,,3228,115,90,90,https://blazedemo.com/,756,0,516
1603204246028,391,HTTP Request,200,OK,Spike Test 1-56,text,true,,3228,115,102,102,https://blazedemo.com/,390,0,90
1603204245504,974,HTTP Request,200,OK,Spike Test 1-97,text,true,,3228,115,102,102,https://blazedemo.com/,974,0,418
1603204245504,1008,HTTP Request,200,OK,Spike Test 1-89,text,true,,3228,115,101,101,https://blazedemo.com/,1008,0,466
1603204245724,818,HTTP Request,200,OK,Spike Test 1-63,text,true,,3228,115,100,100,https://blazedemo.com/,813,0,245
1603204245757,797,HTTP Request,200,OK,Spike Test 1-60,text,true,,3228,115,100,100,https://blazedemo.com/,792,0,222
1603204245635,920,HTTP Request,200,OK,Spike Test 1-72,text,true,,3228,115,100,100,https://blazedemo.com/,920,0,361
1603204245772,794,HTTP Request,200,OK,Spike Test 1-58,text,true,,3228,115,100,100,https://blazedemo.com/,793,0,220
1603204245514,1078,HTTP Request,200,OK,Spike Test 1-86,text,true,,3228,115,100,100,https://blazedemo.com/,1078,0,461
1603204246099,503,HTTP Request,200,OK,Spike Test 1-51,text,true,,3228,115,99,99,https://blazedemo.com/,503,0,233
1603204246110,494,HTTP Request,200,OK,Spike Test 1-45,text,true,,3228,115,99,99,https://blazedemo.com/,494,0,225
1603204245717,913,HTTP Request,200,OK,Spike Test 1-64,text,true,,3228,115,99,99,https://blazedemo.com/,913,0,300
1603204245648,993,HTTP Request,200,OK,Spike Test 1-71,text,true,,3228,115,99,99,https://blazedemo.com/,991,0,364
1603204245507,1150,HTTP Request,200,OK,Spike Test 1-88,text,true,,3228,115,98,98,https://blazedemo.com/,1147,0,571
1603204245602,1057,HTTP Request,200,OK,Spike Test 1-75,text,true,,3228,115,97,97,https://blazedemo.com/,1056,0,423
1603204245505,1166,HTTP Request,200,OK,Spike Test 1-90,text,true,,3228,115,96,96,https://blazedemo.com/,1166,0,480
1603204245542,1163,HTTP Request,200,OK,Spike Test 1-81,text,true,,3228,115,95,95,https://blazedemo.com/,1157,0,510
1603204246031,720,HTTP Request,200,OK,Spike Test 1-55,text,true,,3228,115,94,94,https://blazedemo.com/,719,0,134
