timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603280258377,51,HTTP Request-DelList,204,,task list stress test 1-42,,true,,191,212,73,73,http://localhost:8901/tlist/delete/497,0,0,0
1603280258394,34,HTTP Request-DelTask,204,,task list stress test 1-76,,true,,191,211,73,73,http://localhost:8901/task/delete/556,0,0,0
1603280258428,1,HTTP Request-DelList,204,,task list stress test 1-76,,true,,191,212,73,73,http://localhost:8901/tlist/delete/550,0,0,0
1603280258428,1,HTTP Request-DelList,204,,task list stress test 1-92,,true,,191,212,73,73,http://localhost:8901/tlist/delete/513,0,0,0
1603280258429,2,HTTP Request-DelList,204,,task list stress test 1-76,,true,,191,212,73,73,http://localhost:8901/tlist/delete/569,0,0,0
1603280258390,41,HTTP Request-createTaskEggs,201,,task list stress test 1-82,text,true,,310,302,73,73,http://localhost:8901/task/create,41,0,0
1603280258391,41,HTTP Request-createTaskEggs,201,,task list stress test 1-84,text,true,,310,302,73,73,http://localhost:8901/task/create,41,0,0
1603280258391,42,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-67,text,true,,318,311,73,73,http://localhost:8901/task/update/558,41,0,0
1603280258397,37,HTTP Request-createTaskClean,201,,task list stress test 1-70,text,true,,310,302,73,73,http://localhost:8901/task/create,36,0,0
1603280258393,42,HTTP Request-DelList,204,,task list stress test 1-89,,true,,191,212,73,73,http://localhost:8901/tlist/delete/451,0,0,0
1603280258422,13,HTTP Request-DelList,204,,task list stress test 1-79,,true,,191,212,73,73,http://localhost:8901/tlist/delete/285,0,0,0
1603280258403,33,HTTP Request-createShopping,201,,task list stress test 1-90,text,true,,305,238,73,73,http://localhost:8901/tlist/create,33,0,0
1603280258435,1,HTTP Request-DelList,204,,task list stress test 1-79,,true,,191,212,73,73,http://localhost:8901/tlist/delete/398,0,0,0
1603280258423,14,HTTP Request-createTaskClean,201,,task list stress test 1-93,text,true,,310,302,73,73,http://localhost:8901/task/create,14,0,0
1603280258395,43,HTTP Request-UpdateTaskClean,202,,task list stress test 1-95,text,true,,313,305,73,73,http://localhost:8901/task/update/560,43,0,0
1603280258392,47,HTTP Request - readTasks,200,,task list stress test 1-34,text,true,,3506,183,73,73,http://localhost:8901/task/read,46,0,0
1603280258438,1,HTTP Request-createTaskEggs,201,,task list stress test 1-93,text,true,,310,302,73,73,http://localhost:8901/task/create,1,0,0
1603280258387,52,HTTP Request-createTaskEggs,201,,task list stress test 1-31,text,true,,310,302,73,73,http://localhost:8901/task/create,52,0,0
1603280258395,45,HTTP Request-DelList,204,,task list stress test 1-85,,true,,191,212,73,73,http://localhost:8901/tlist/delete/460,0,0,0
1603280258418,23,HTTP Request-createTaskClean,201,,task list stress test 1-53,text,true,,310,302,73,73,http://localhost:8901/task/create,23,0,0
1603280258442,1,HTTP Request-createTaskEggs,201,,task list stress test 1-53,text,true,,310,302,73,73,http://localhost:8901/task/create,0,0,0
1603280258439,4,HTTP Request - readTasks,200,,task list stress test 1-93,text,true,,3542,183,73,73,http://localhost:8901/task/read,3,0,0
1603280258439,5,HTTP Request - readTasks,200,,task list stress test 1-31,text,true,,3542,183,73,73,http://localhost:8901/task/read,4,0,0
1603280258426,18,HTTP Request-createTaskEggs,201,,task list stress test 1-96,text,true,,310,302,73,73,http://localhost:8901/task/create,18,0,0
1603280258380,64,HTTP Request-createReminders,201,,task list stress test 1-68,text,true,,306,239,73,73,http://localhost:8901/tlist/create,64,0,0
1603280258400,45,HTTP Request-createShopping,201,,task list stress test 1-77,text,true,,305,238,73,73,http://localhost:8901/tlist/create,45,0,1
1603280258394,51,HTTP Request-DelList,204,,task list stress test 1-39,,true,,191,212,73,73,http://localhost:8901/tlist/delete/493,0,0,0
1603280258396,51,HTTP Request-DelList,204,,task list stress test 1-52,,true,,191,212,73,73,http://localhost:8901/tlist/delete/518,0,0,0
1603280258425,22,HTTP Request-DelTask,204,,task list stress test 1-94,,true,,191,211,73,73,http://localhost:8901/task/delete/415,0,0,0
1603280258390,58,HTTP Request-createShopping,201,,task list stress test 1-49,text,true,,305,238,73,73,http://localhost:8901/tlist/create,58,0,1
1603280258447,1,HTTP Request-DelList,204,,task list stress test 1-94,,true,,191,212,73,73,http://localhost:8901/tlist/delete/411,0,0,0
1603280258378,71,HTTP Request-DelList,204,,task list stress test 1-61,,true,,191,212,73,73,http://localhost:8901/tlist/delete/384,0,0,0
1603280258404,47,HTTP Request-createShopping,201,,task list stress test 1-69,text,true,,305,238,73,73,http://localhost:8901/tlist/create,46,0,1
1603280258448,4,HTTP Request-DelList,204,,task list stress test 1-94,,true,,191,212,73,73,http://localhost:8901/tlist/delete/428,0,0,0
1603280258398,54,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-41,text,true,,318,311,73,73,http://localhost:8901/task/update/568,54,0,0
1603280258399,54,HTTP Request-DelList,204,,task list stress test 1-56,,true,,191,212,73,73,http://localhost:8901/tlist/delete/546,0,0,0
1603280258401,53,HTTP Request-DelTask,204,,task list stress test 1-72,,true,,191,211,73,73,http://localhost:8901/task/delete/529,0,0,0
1603280258452,2,HTTP Request-DelTask,204,,task list stress test 1-41,,true,,191,211,73,73,http://localhost:8901/task/delete/562,0,0,0
1603280258454,1,HTTP Request-DelList,204,,task list stress test 1-56,,true,,191,212,73,73,http://localhost:8901/tlist/delete/547,0,0,0
1603280258454,2,HTTP Request-DelList,204,,task list stress test 1-72,,true,,191,212,73,73,http://localhost:8901/tlist/delete/556,0,0,0
1603280258399,57,HTTP Request-DelList,204,,task list stress test 1-87,,true,,191,212,73,73,http://localhost:8901/tlist/delete/483,0,0,0
1603280258398,60,HTTP Request-DelList,204,,task list stress test 1-98,,true,,191,212,73,73,http://localhost:8901/tlist/delete/376,0,0,0
1603280258393,65,HTTP Request-createTaskEggs,201,,task list stress test 1-36,text,true,,310,302,73,73,http://localhost:8901/task/create,65,0,0
1603280258456,3,HTTP Request-DelList,204,,task list stress test 1-72,,true,,191,212,73,73,http://localhost:8901/tlist/delete/557,0,0,0
1603280258458,1,HTTP Request-DelList,204,,task list stress test 1-98,,true,,191,212,73,73,http://localhost:8901/tlist/delete/380,0,0,0
1603280258403,57,HTTP Request-createTaskClean,201,,task list stress test 1-47,text,true,,310,302,73,73,http://localhost:8901/task/create,57,0,0
1603280258386,75,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-78,text,true,,318,311,73,73,http://localhost:8901/task/update/571,75,0,0
1603280258410,51,HTTP Request-UpdateTaskClean,202,,task list stress test 1-32,text,true,,313,305,73,73,http://localhost:8901/task/update/569,51,0,0
1603280258407,54,HTTP Request-DelList,204,,task list stress test 1-80,,true,,191,212,73,73,http://localhost:8901/tlist/delete/498,0,0,0
1603280258391,72,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-43,text,true,,318,311,73,73,http://localhost:8901/task/update/557,72,0,0
1603280258417,46,HTTP Request-createReminders,201,,task list stress test 1-40,text,true,,306,239,73,73,http://localhost:8901/tlist/create,46,0,0
1603280258406,58,HTTP Request-DelList,204,,task list stress test 1-73,,true,,191,212,73,73,http://localhost:8901/tlist/delete/517,0,0,0
1603280258379,85,HTTP Request-DelTask,204,,task list stress test 1-38,,true,,191,211,73,73,http://localhost:8901/task/delete/496,0,0,0
1603280258389,75,HTTP Request-DelList,204,,task list stress test 1-71,,true,,191,212,73,73,http://localhost:8901/tlist/delete/530,0,0,0
1603280258397,68,HTTP Request-createShopping,201,,task list stress test 1-45,text,true,,305,238,73,73,http://localhost:8901/tlist/create,68,0,0
1603280258461,4,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-32,text,true,,318,311,73,73,http://localhost:8901/task/update/579,4,0,0
1603280258382,84,HTTP Request-createTaskEggs,201,,task list stress test 1-100,text,true,,310,302,73,73,http://localhost:8901/task/create,84,0,0
1603280258424,42,HTTP Request-createShopping,201,,task list stress test 1-29,text,true,,305,238,73,73,http://localhost:8901/tlist/create,42,0,1
1603280258396,70,HTTP Request-createShopping,201,,task list stress test 1-88,text,true,,305,238,73,73,http://localhost:8901/tlist/create,70,0,1
1603280258387,80,HTTP Request-createShopping,201,,task list stress test 1-50,text,true,,305,238,73,73,http://localhost:8901/tlist/create,80,0,0
1603280258384,83,HTTP Request-DelList,204,,task list stress test 1-97,,true,,191,212,73,73,http://localhost:8901/tlist/delete/425,0,0,0
1603280258385,83,HTTP Request-DelList,204,,task list stress test 1-65,,true,,191,212,73,73,http://localhost:8901/tlist/delete/374,0,0,0
1603280258411,57,HTTP Request-createReminders,201,,task list stress test 1-48,text,true,,306,239,73,73,http://localhost:8901/tlist/create,57,0,0
1603280258411,57,HTTP Request-createTaskClean,201,,task list stress test 1-33,text,true,,310,302,73,73,http://localhost:8901/task/create,57,0,0
1603280258413,56,HTTP Request-createTaskEggs,201,,task list stress test 1-83,text,true,,310,302,73,73,http://localhost:8901/task/create,56,0,0
1603280258389,80,HTTP Request-createTaskEggs,201,,task list stress test 1-74,text,true,,310,302,73,73,http://localhost:8901/task/create,79,0,0
1603280258409,60,HTTP Request-createShopping,201,,task list stress test 1-30,text,true,,305,238,73,73,http://localhost:8901/tlist/create,60,0,1
1603280258413,57,HTTP Request-DelList,204,,task list stress test 1-60,,true,,191,212,73,73,http://localhost:8901/tlist/delete/470,0,0,0
1603280258415,56,HTTP Request-DelList,204,,task list stress test 1-59,,true,,191,212,73,73,http://localhost:8901/tlist/delete/440,0,0,0
1603280258404,68,HTTP Request-createTaskClean,201,,task list stress test 1-54,text,true,,310,302,73,73,http://localhost:8901/task/create,67,0,0
1603280258428,44,HTTP Request-DelList,204,,task list stress test 1-42,,true,,191,212,73,73,http://localhost:8901/tlist/delete/499,0,0,0
1603280258419,53,HTTP Request-UpdateTaskClean,202,,task list stress test 1-37,text,true,,313,305,73,73,http://localhost:8901/task/update/543,53,0,0
1603280258414,59,HTTP Request-DelTask,204,,task list stress test 1-51,,true,,191,211,73,73,http://localhost:8901/task/delete/460,0,0,0
1603280258429,44,HTTP Request-createShopping,201,,task list stress test 1-92,text,true,,305,238,73,73,http://localhost:8901/tlist/create,44,0,1
1603280258431,43,HTTP Request-createShopping,201,,task list stress test 1-76,text,true,,305,238,73,73,http://localhost:8901/tlist/create,43,0,1
1603280258433,43,HTTP Request-DelTask,204,,task list stress test 1-67,,true,,191,211,73,73,http://localhost:8901/task/delete/554,0,0,0
1603280258431,45,HTTP Request - readTasks,200,,task list stress test 1-82,text,true,,3240,183,73,73,http://localhost:8901/task/read,44,0,0
1603280258434,43,HTTP Request-createTaskEggs,201,,task list stress test 1-70,text,true,,310,302,73,73,http://localhost:8901/task/create,42,0,0
1603280258433,44,HTTP Request - readTasks,200,,task list stress test 1-84,text,true,,3240,183,73,73,http://localhost:8901/task/read,44,0,0
1603280258436,41,HTTP Request-createShopping,201,,task list stress test 1-79,text,true,,305,238,73,73,http://localhost:8901/tlist/create,41,0,1
1603280258436,41,HTTP Request-createReminders,201,,task list stress test 1-90,text,true,,306,239,73,73,http://localhost:8901/tlist/create,41,0,0
1603280258435,43,HTTP Request-DelList,204,,task list stress test 1-89,,true,,191,212,73,73,http://localhost:8901/tlist/delete/452,0,0,0
1603280258473,5,HTTP Request-DelList,204,,task list stress test 1-51,,true,,191,212,73,73,http://localhost:8901/tlist/delete/467,0,0,0
1603280258438,41,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-95,text,true,,318,311,73,73,http://localhost:8901/task/update/566,40,0,0
1603280258478,1,HTTP Request-createTaskClean,201,,task list stress test 1-90,text,true,,310,302,73,73,http://localhost:8901/task/create,1,0,0
1603280258439,41,HTTP Request-UpdateTaskClean,202,,task list stress test 1-34,text,true,,313,305,73,73,http://localhost:8901/task/update/565,41,0,0
1603280258400,82,HTTP Request-DelList,204,,task list stress test 1-75,,true,,191,212,73,73,http://localhost:8901/tlist/delete/461,0,0,0
1603280258440,57,HTTP Request-createShopping,201,,task list stress test 1-85,text,true,,305,238,75,75,http://localhost:8901/tlist/create,40,0,1
1603280258094,407,HTTP Request - readTasks,200,,task list stress test 1-91,text,true,,3240,183,75,75,http://localhost:8901/task/read,407,0,0
1603280258443,58,HTTP Request - readTasks,200,,task list stress test 1-53,text,true,,3240,183,75,75,http://localhost:8901/task/read,58,0,0
1603280258501,1,HTTP Request-UpdateTaskClean,202,,task list stress test 1-91,text,true,,313,305,75,75,http://localhost:8901/task/update/502,1,0,0
1603280258501,1,HTTP Request-UpdateTaskClean,202,,task list stress test 1-53,text,true,,313,305,75,75,http://localhost:8901/task/update/589,1,0,0
1603280258067,436,HTTP Request-createTaskClean,201,,task list stress test 1-81,text,true,,310,302,75,75,http://localhost:8901/task/create,436,0,0
1603280258250,254,HTTP Request-DelList,204,,task list stress test 1-57,,true,,191,212,75,75,http://localhost:8901/tlist/delete/539,0,0,0
1603280258452,54,HTTP Request-createShopping,201,,task list stress test 1-94,text,true,,305,238,75,75,http://localhost:8901/tlist/create,54,0,1
1603280258454,52,HTTP Request-DelList,204,,task list stress test 1-41,,true,,191,212,75,75,http://localhost:8901/tlist/delete/562,0,0,0
1603280258459,48,HTTP Request-createShopping,201,,task list stress test 1-72,text,true,,305,238,75,75,http://localhost:8901/tlist/create,48,0,1
1603280258506,2,HTTP Request-createReminders,201,,task list stress test 1-94,text,true,,306,239,75,75,http://localhost:8901/tlist/create,2,0,0
1603280258506,2,HTTP Request-DelList,204,,task list stress test 1-41,,true,,191,212,75,75,http://localhost:8901/tlist/delete/573,0,0,0
1603280258507,1,HTTP Request-createReminders,201,,task list stress test 1-72,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258508,2,HTTP Request-createTaskClean,201,,task list stress test 1-72,text,true,,310,302,75,75,http://localhost:8901/task/create,2,0,0
1603280258508,2,HTTP Request-createTaskClean,201,,task list stress test 1-94,text,true,,310,302,75,75,http://localhost:8901/task/create,2,0,0
1603280258510,1,HTTP Request-createTaskEggs,201,,task list stress test 1-72,text,true,,310,302,75,75,http://localhost:8901/task/create,1,0,0
